absorbed#J#1	2
absorbed#J#2	2
absorption#N#1	8
absorption#N#2	6
absorption_spectrum#N#1	2
absorptive#J#1	2
abstract#J#1	2
abstract#J#2	2
abstract#V#2	2
abstract_art#N#1	2
abstract_expressionism#N#1	2
abstracted#J#0	4
abstraction#N#2	6
abstraction#N#4	4
absurd#J#1	10
absurdity#N#1	6
abundance#N#1	4
abundant#J#1	2
abuse#N#1	2
abuse#V#2	2
abused#J#1	2
abyss#N#1	4
academic#J#1	12
academic#J#3	2
academic#N#1	4
accelerate#V#1	6
accelerated#J#0	2
accelerated#J#1	2
acceleration#N#1	4
acceleration#N#2	2
accelerator#N#2	2
accent#N#1	6
accent#V#0	2
accentuate#V#0	2
accept#V#1	22
accept#V#2	18
accept#V#3	12
accept#V#4	2
accept#V#6	6
acceptable#J#1	2
acceptance#N#2	4
acceptance#N#3	2
accepted#J#0	2
accepted#J#1	2
access#N#1	2
access#N#3	4
accessory#N#1	2
accident#N#1	8
accident#N#2	6
accidental#J#0	2
accidentally#R#1	2
acclaim#V#1	2
accommodate#V#2	2
accommodate#V#3	2
accompaniment#N#1	2
accompaniment#N#2	2
accompany#V#1	6
accompany#V#2	6
accomplish#V#1	24
accomplish#V#2	12
accomplished#J#1	2
accomplished#J#2	2
accomplishment#N#1	8
accord#V#2	2
accordance#N#1	6
according#J#2	2
accordingly#R#1	10
accordingly#R#2	2
account#N#1	8
account#N#2	10
account#N#4	4
account_for#V#0	2
account_for#V#1	12
account_for#V#2	8
accountant#N#1	2
accounting#N#2	2
accredit#V#1	2
accreditation#N#1	14
accretion#N#1	4
acculturate#V#1	2
accumulate#V#0	2
accumulate#V#2	2
accumulation#N#1	2
accumulation#N#2	2
accumulation#N#3	2
accuracy#N#1	2
accuracy#N#2	4
accurate#J#1	8
accurately#R#1	4
accurately#R#2	4
accusation#N#1	4
accuse#V#1	8
accusing#J#1	2
accusingly#R#1	2
accustom#V#1	2
accustomed#J#1	4
ace#N#1	20
ace#N#3	4
acetone#N#1	8
ache#N#1	2
ache#V#1	2
ache#V#2	2
achieve#V#1	48
achievement#N#1	22
acid#N#1	2
acidity#N#1	2
acknowledge#V#0	6
acknowledge#V#1	2
acknowledge#V#2	2
acknowledge#V#3	2
acoustically#R#1	2
acquaintance#N#1	2
acquainted_with#J#0	2
acquire#V#1	16
acquire#V#2	4
acquire#V#3	2
acquisition#N#1	2
acre#N#1	20
acreage#N#1	4
acres#N#1	8
acrobatic#J#1	2
acrobatics#N#1	2
across_the_nation#R#1	2
act#N#1	6
act#N#2	18
act#N#3	14
act#N#4	6
act#V#1	26
act#V#2	16
act#V#3	6
act_as#V#1	22
act_on#V#1	4
act_out#V#2	2
acting#J#1	2
acting#N#1	8
actinometer#N#1	2
action#N#1	74
action#N#2	18
action#N#3	10
action#N#4	14
action#N#5	4
action#N#6	2
activated#J#1	6
activation_energy#N#1	12
active#J#0	2
active#J#1	18
active#J#3	4
active#J#5	4
active#J#6	4
active#N#1	32
activism#N#1	2
activity#N#1	30
activity#N#2	60
activity#N#3	24
actor#N#1	22
actress#N#1	6
actual#J#1	22
actual#J#2	12
actually#R#1	30
actually#R#2	12
actuate#V#1	4
acutely#R#1	2
acutely#R#2	2
ad#N#1	8
ad_infinitum#R#1	2
ad_lib#R#1	2
adam#N#1	28
adamant#J#1	4
adapt#V#1	2
adapt#V#2	2
adaptable#J#1	2
adaptation#N#1	2
adapted#J#1	2
add#V#1	48
add#V#2	28
add#V#3	6
added#J#0	14
addition#N#0	2
addition#N#1	10
addition#N#2	4
additional#J#0	40
additionally#R#1	2
addlebrained#J#1	2
address#N#2	4
address#N#3	4
address#V#0	2
address#V#1	12
address#V#2	2
address#V#3	2
addressed#J#1	2
adenoma#N#1	2
adequacy#N#2	2
adequate#J#1	20
adequate_to#J#1	2
adequately#R#1	6
adhere#V#1	2
adhere#V#2	4
adhere#V#3	2
adherence#N#1	4
adherent#N#1	2
adhesive#N#1	6
adjacent#J#1	8
adjacent#J#2	4
adjective#N#1	4
adjective#N#2	2
adjoin#V#1	2
adjoining#J#0	4
adjourn#V#1	2
adjournment#N#1	4
adjust#V#0	2
adjust#V#1	8
adjust#V#2	6
adjust#V#3	2
adjustment#N#1	2
adjustment#N#2	2
adjustment#N#3	2
administer#V#1	2
administer#V#2	2
administration#N#1	8
administration#N#2	2
administration#N#3	2
administrative#J#1	8
administrator#N#1	4
admirable#J#1	4
admirable#J#2	2
admirably#R#1	2
admiration#N#1	6
admire#V#1	6
admire#V#2	12
admission#N#1	12
admission#N#2	2
admit#V#1	20
admit#V#2	4
admit#V#3	2
admittedly#R#1	2
admix#V#1	2
admonish#V#1	2
admonition#N#1	2
adobe_house#N#1	4
adolescence#N#1	6
adolescent#J#1	2
adonis#N#1	2
adopt#V#1	10
adopt#V#2	2
adopt#V#5	2
adopted#J#0	2
adopted#J#1	2
adoption#N#1	2
adrenal#J#1	2
adsorb#V#1	2
adsorbed#J#0	6
adult#N#2	8
adulterer#N#1	4
adulthood#N#1	2
advance#N#2	8
advance#V#1	6
advance#V#5	4
advanced#J#1	10
advanced#J#2	2
advanced#J#3	2
advanced#J#4	2
advanced#J#6	2
advanced#J#7	2
advantage#N#1	20
adventure#N#1	12
adventure#V#1	2
adventurous#J#1	2
adverb#N#1	2
adverse#J#1	2
advertise#V#1	6
advertised#J#1	2
advertisement#N#1	2
advertising#N#1	6
advertising#N#2	2
advice#N#1	16
advisability#N#1	2
advise#V#1	6
advise#V#2	8
advise#V#3	6
advisedly#R#1	2
advisor#N#1	2
advocacy#N#1	2
advocate#N#1	2
advocate#V#1	2
aegean#J#1	10
aegean#N#1	14
aegean_island#N#1	2
aegis#N#1	2
aeon#N#1	2
aerated#J#1	18
aeration#N#1	10
aerator#N#1	22
aerial#J#0	10
aerial#N#1	2
aerobacter_aerogenes#N#1	2
aerobic#J#1	2
aerosol#N#1	22
aerosolize#V#1	4
aerosolized#J#1	2
aeschylus#N#1	2
aesthetic#J#1	4
aesthetic#J#2	4
affair#N#1	6
affair#N#2	4
affair#N#3	6
affairs#N#1	2
affect#N#1	2
affect#V#1	32
affect#V#2	6
affect#V#3	2
affected#J#1	2
affectingly#R#1	2
affection#N#1	10
affectionate#J#1	2
afferent#J#1	2
affianced#J#0	2
affidavit#N#1	2
affiliation#N#1	2
affiliation#N#2	2
affinity#N#1	2
affirm#V#1	2
affirm#V#2	2
affirm#V#3	2
affirmation#N#1	2
affixed#J#1	12
afflicted#J#1	2
affluence#N#1	2
afford#V#1	12
afford#V#2	6
affront#V#1	2
afghan#N#1	2
aflame#J#1	2
afloat#J#1	2
afoot#R#1	2
afraid#J#1	24
afraid#J#2	6
africa#N#1	4
african#J#1	8
after#R#1	6
after-school#J#1	2
after_all#R#1	20
after_all#R#2	8
aftereffect#N#1	2
afternoon#N#1	64
afternoon#N#2	2
afterward#R#1	12
afterwards#R#1	10
again#R#1	216
again_and_again#R#1	12
agate#N#1	2
age#N#1	120
age#N#2	36
age#N#3	2
age#V#1	2
age#V#2	2
age_group#N#1	2
aged#J#1	2
agency#N#1	4
agency#N#2	4
agenda#N#1	4
agent#N#1	40
agent#N#2	4
agent#N#3	10
agent#N#4	2
agglomerate#V#1	4
agglomeration#N#1	4
agglutinating_activity#N#1	2
agglutination#N#1	6
agglutination#N#2	2
agglutinin#N#1	16
aggravate#V#1	2
aggravate#V#2	4
aggression#N#1	2
aggressive#J#0	2
aggressive#J#1	4
aggressiveness#N#2	2
aggressor#N#1	2
aghast#J#1	2
agile#J#1	2
agilely#R#1	2
ago#R#1	86
agree#V#1	38
agree#V#2	8
agree#V#3	6
agree#V#4	2
agreed_upon#J#1	4
agreement#N#2	12
agricultural#J#1	8
agriculture#N#1	6
agriculture#N#2	2
agrobacterium_tumefaciens#N#1	2
ahead#J#1	2
ahead#R#1	20
ahead#R#2	2
ahead#R#3	4
ahead#R#4	2
aid#N#1	2
aid#N#2	14
aid#N#3	6
aid#V#1	16
aid#V#2	2
aide#N#1	4
aide#N#2	2
ailing#J#1	2
ailment#N#1	8
aim#N#1	14
aim#N#3	2
aim#V#2	2
aim#V#7	2
aimlessly#R#1	2
air#N#1	44
air#N#2	18
air#N#3	12
air#N#4	4
air#N#5	2
air-conditioning#N#0	2
airborne#J#1	2
airflow#N#1	2
airplane#N#1	6
airport#N#1	4
airs#N#1	2
airway#N#1	8
airy#J#1	6
aisle#N#2	4
akin#J#1	6
alabama#N#1	4
alabaster#N#1	4
alarm#N#1	6
alarm#V#1	2
alarmingly#R#1	2
albany#N#1	2
album#N#1	4
album#N#2	2
albumin#N#1	18
alchemy#N#0	2
alcohol#N#1	4
alert#J#0	2
alert#J#1	10
alert#V#1	2
alerting#N#1	2
alertness#N#1	2
alfresco#J#1	2
algae#N#1	12
algebraically#R#1	8
alien#J#1	4
alien#J#2	2
alienate#V#1	4
align#V#3	2
alignment#N#2	2
alike#J#1	2
alike#R#1	4
aliquot#N#1	2
alive#J#1	18
alive#J#2	4
alkali#N#1	2
alkali_bee#N#1	6
alkaline#J#1	4
alkylbenzenesulfonate#N#1	2
all#J#1	298
all#J#2	4
all#R#1	18
all-out#J#1	2
all-round#J#1	2
all-time#J#1	2
all-victorious#J#1	2
all_along#R#1	2
all_but#R#0	12
all_in_all#R#1	4
all_of#J#0	60
all_over#R#1	12
all_over#R#2	2
all_right#J#0	6
all_right#J#1	6
all_right#R#1	24
all_right#R#2	12
all_the_time#R#1	8
all_the_way#R#1	16
all_told#R#1	2
all_too#R#1	8
alleged#J#2	2
allegory#N#1	2
allegro_con_spirito#N#1	2
alleviate#V#1	2
alleviate#V#2	2
alley_cat#N#1	2
alleyway#N#1	2
alligator#N#1	2
alligator#N#2	2
alligatored#J#1	2
allot#V#2	2
allow#V#1	36
allow#V#2	26
allow#V#3	4
allow#V#4	6
allow#V#5	2
allow#V#6	2
allow_for#V#1	2
allow_in#V#1	2
allowance#N#1	4
allowance#N#2	2
allusion#N#1	10
ally#N#1	2
ally#N#2	2
ally_with#V#1	2
almost#R#1	170
aloes#N#1	4
alone#J#1	32
alone#J#3	2
alone#R#1	44
alone#R#2	18
aloneness#N#1	2
along#R#1	10
along#R#2	8
along#R#3	2
along#R#4	2
aloof#J#1	2
aloud#R#1	12
alpha#N#1	2
already#R#1	120
also#R#1	448
alter#V#1	24
alteration#N#1	8
alteration#N#2	4
altercation#N#1	2
alternate#J#1	6
alternate#J#3	2
alternate#V#1	2
alternately#R#1	6
alternative#J#1	2
alternative#J#2	2
alternative#N#1	22
alternatively#R#1	2
although#R#0	8
altitude#N#1	2
altogether#R#1	14
altogether#R#2	2
altruism#N#1	2
aluminum#N#1	8
aluminum_chloride#N#1	2
aluminum_foil#N#1	2
alundum#N#1	2
alveolar#J#1	16
alveolar_bed#N#1	2
alveolus#N#1	10
always#R#1	208
amateur#J#1	4
amateur#N#1	18
amateurishness#N#1	2
amaze#V#1	2
amazed#J#1	6
amazement#N#1	6
amazing#J#1	6
amazing#J#2	8
amber#J#1	2
ambiguity#N#1	12
ambiguity#N#2	2
ambiguous#J#1	14
ambiguous#J#2	6
ambition#N#1	6
ambition#N#2	4
ambitious#J#1	4
ambitious#J#2	6
ambivalent#J#0	4
amble#V#1	2
ambulance#N#1	6
ambuscade#N#1	2
ambush#N#1	6
amen_corner#N#1	12
amenable#J#1	2
amend#V#1	4
amend#V#2	2
amendment#N#1	8
america#N#1	40
american#J#1	102
american#J#2	2
american#N#1	26
american#N#2	4
american_dream#N#1	2
americana#N#1	6
amethystine_python#N#1	8
amiable#J#1	2
amicable#J#1	2
amino_acid#N#1	2
aminomethane#N#1	2
amiss#J#1	2
ammo#N#1	6
ammoniac#N#1	2
ammonium_ion#N#1	2
ammunition#N#1	6
amoral#J#0	2
amorist#N#1	2
amorphous#J#1	2
amount#N#1	2
amount#N#2	46
amount#N#3	34
amount#N#4	4
amount#V#1	8
amount#V#3	2
amount_of_money#N#1	2
amp#N#1	8
amphibology#N#1	2
ample#J#1	8
ample#J#2	2
amplification#N#1	2
amplify#V#1	2
amplitude#N#1	10
amply#R#1	4
amulet#N#1	2
amuse#V#1	6
amuse#V#2	2
amusement#N#1	2
amusement#N#2	2
amusing#J#0	10
anabaptist#N#1	4
anachronism#N#1	2
anachronistically#R#1	2
anaconda#N#1	36
anaerobic#J#1	2
analeptic#J#1	4
analogous#J#1	10
analogously#R#1	2
analogue#N#1	2
analogy#N#0	4
analogy#N#1	4
analogy#N#2	2
analysis#N#1	26
analysis#N#2	6
analysis#N#3	2
analyst#N#1	16
analytic#J#1	20
analytical#J#1	2
analytical_cubism#N#1	10
analyticity#N#1	2
analyze#V#1	12
analyze#V#2	2
analyzer#N#1	2
anastomosis#N#1	14
anastomotic#J#1	2
anatomic#J#1	2
anatomical#J#1	12
anatomical#N#1	4
anatomically#R#1	4
anatomy#N#1	6
anatomy#N#2	4
anatomy#N#3	2
ancestral#J#1	6
ancestry#N#1	2
anchor#N#1	2
anchor#N#2	2
anchor#V#2	4
ancient#J#0	6
ancient#J#1	6
ancient#J#2	4
ancistrodon#N#1	2
and_others#R#0	4
and_so_on#R#1	14
and_then#R#1	62
andrena#N#1	16
anecdote#N#1	12
anemia#N#1	10
anemic#J#1	2
anesthetized#J#0	2
anew#R#1	4
angel#N#1	16
angelic#J#1	4
anger#N#1	14
anger#N#2	2
angle#N#1	14
angle_of_extinction#N#1	2
anglican#J#1	14
anglican#N#1	2
anglican_church#N#1	4
anglo-american#N#1	6
anglo-saxon#N#1	4
anglophilia#N#1	2
angrily#R#1	8
angry#J#1	14
angst#N#1	4
anguish#N#1	4
anguish#N#2	2
anguished#J#1	2
angular#J#1	2
angular#J#2	2
anhydrous#J#1	2
animal#J#1	2
animal#N#1	72
animate#J#1	2
animate#V#1	2
animated#J#1	2
animosity#N#1	2
anion#N#1	4
anionic#J#1	4
anionic#N#1	14
ankle#N#1	10
anniversary#N#1	4
announce#V#1	32
announce#V#4	4
announcement#N#1	4
annoy#V#1	4
annoyance#N#1	2
annoyed#J#1	2
annual#J#0	8
annual#J#1	2
annually#R#1	8
anode#N#1	132
anomalous#J#1	2
anomic#J#1	2
anomie#N#1	2
anonymity#N#1	2
anonymous#J#1	6
anorexia#N#1	2
another#J#0	16
another#J#1	38
answer#N#1	28
answer#N#2	10
answer#N#3	18
answer#V#1	46
answer#V#2	2
answer#V#3	2
answer#V#4	4
ant#N#1	4
antagonise#V#1	2
antagonism#N#0	12
antagonist#N#1	2
antares#N#1	2
antebellum#J#1	2
antecedent#N#2	2
antelope#N#1	12
antenna#N#1	22
anterior#J#1	6
anterior#N#1	2
anthropologist#N#1	2
anthropomorphic#J#1	2
anti#J#0	24
anti#J#1	6
anti-catholicism#N#1	2
antibiotic#J#1	2
antibody#N#1	34
antic#J#1	2
anticipate#V#1	6
anticipate#V#2	2
anticipate#V#4	2
anticipated#J#1	4
anticipation#N#1	6
anticipation#N#2	2
anticipation#N#3	2
anticoagulation#N#1	2
antigen#N#1	22
antipathy#N#1	2
antique#J#1	4
antique#J#2	4
antiquity#N#1	2
antiredeposition#N#1	2
antiserum#N#1	12
antithesis#N#1	2
antithyroid#J#1	12
anvil#N#1	2
anxiety#N#1	12
anxiety#N#2	6
anxious#J#0	6
anxious#J#1	4
anxiously#R#1	8
any#J#0	8
any#J#1	38
any#R#1	6
anyhow#R#1	10
anymore#R#1	16
anyway#R#1	12
anywhere#R#1	10
aorta#N#1	2
apart#R#1	14
apart#R#2	16
apart#R#3	2
apartment#N#1	32
ape#N#1	2
apex#N#1	4
apiece#R#1	2
apocalyptic#J#1	2
apogee#N#1	2
apologetically#R#1	6
apologia#N#1	2
apologize#V#1	2
apostolic#J#1	8
appalling#J#1	2
apparatus#N#1	34
apparent#J#0	2
apparent#J#1	10
apparent#J#2	12
apparently#R#1	62
apparition#N#1	2
appeal#N#1	8
appeal#N#2	12
appealing#J#1	4
appealing#J#2	2
appear#V#1	86
appear#V#2	88
appear#V#3	10
appear#V#4	16
appearance#N#1	16
appearance#N#2	8
appearance#N#3	2
appearance#N#4	2
append#V#1	2
appendix#N#1	4
appetite#N#1	6
applaud#V#1	8
applaud#V#2	6
applause#N#1	16
apple#N#1	2
applejack#N#1	2
applicability#N#1	4
applicant#N#1	16
application#N#1	14
application#N#2	2
application#N#3	6
application_form#N#1	2
applicator#N#1	2
applied#J#0	2
apply#V#0	12
apply#V#1	30
apply#V#2	18
apply#V#4	6
apply#V#5	6
apply#V#6	4
appoint#V#2	8
appointed#J#1	4
appointed#J#2	4
appointed#J#3	2
appointed#J#4	2
appointee#N#1	2
appointment#N#1	12
appointment#N#3	2
appraisal#N#1	2
appraise#V#1	2
appraiser#N#1	2
appreciable#J#1	6
appreciably#R#1	8
appreciate#V#1	6
appreciate#V#2	6
appreciated#J#0	2
appreciation#N#1	8
appreciation#N#2	2
appreciation#N#4	2
apprehend#V#1	2
apprehension#N#1	2
apprehension#N#2	2
apprentice#N#1	4
approach#N#1	30
approach#N#2	4
approach#N#3	2
approach#V#1	32
approach#V#2	2
approach#V#3	4
approach#V#4	4
approach#V#5	4
appropriate#J#0	6
appropriate#J#1	36
appropriately#R#1	4
approval#N#1	8
approval#N#2	4
approve#V#1	14
approve#V#2	6
approved#J#1	6
approximate#J#1	4
approximate#V#1	8
approximate#V#2	2
approximately#R#1	34
approximation#N#1	6
approximation#N#2	2
april#N#1	8
apron#N#1	4
apt#J#1	10
aptitude#N#1	2
aqueous#J#1	28
arbitrarily#R#1	4
arbitrary#J#1	6
arboreal#J#1	2
arc#N#1	68
arc#N#2	10
arch#N#1	2
arch#N#2	2
arch#V#1	4
archaize#V#1	2
archangel#N#1	2
archbishop#N#1	10
archeological#J#1	2
architect#N#1	12
architectural#J#1	8
architecture#N#1	6
architecture#N#2	2
architecture#N#3	2
arcus_senilis#N#1	2
ardent#J#1	2
area#N#1	158
area#N#2	26
area#N#3	36
area#N#5	12
area#N#6	8
areaway#N#1	2
argive#J#1	2
argon#N#1	14
argot#N#1	2
argue#V#1	12
argue#V#2	12
argument#N#1	30
argument#N#2	8
argument#N#4	2
arianism#N#1	2
arianist#N#1	4
aridity#N#1	2
arise#V#1	20
arise#V#2	2
arise#V#3	2
arise#V#4	6
aristocracy#N#1	2
arkansas#N#1	2
arm#N#1	100
arm#N#2	2
arm#N#4	2
arm#V#1	2
arm's_length#N#1	2
armadillo#N#1	4
armchair#N#1	4
armed#J#1	10
armful#N#1	2
armor#N#1	2
armored#J#1	4
armpit#N#1	2
arms#N#1	8
army#N#1	16
army#N#2	2
around#R#1	26
around#R#2	8
around#R#3	6
around#R#4	6
around#R#5	2
around#R#6	2
around#R#8	2
around#R#9	2
arouse#V#1	8
arouse#V#3	2
arrange#V#1	10
arrange#V#2	8
arrange#V#3	2
arrange#V#4	4
arrange#V#5	2
arranged#J#1	2
arrangement#N#0	4
arrangement#N#1	12
arrangement#N#2	6
arrangement#N#3	2
arrangement#N#5	2
array#N#1	2
array#V#1	2
arrest#N#1	2
arrest#V#1	6
arrest#V#3	2
arrival#N#1	6
arrival#N#3	2
arrive#V#1	32
arrive_at#V#1	6
arrogance#N#1	2
arrogant#J#1	2
arrow#N#1	34
arroyo#N#1	6
arsenic#N#1	2
art#N#1	26
art#N#2	26
art#N#3	8
art#N#4	6
art_school#N#1	12
art_student#N#1	2
art_teacher#N#1	2
arterial#J#1	12
arteriolar#J#1	8
arteriole#N#1	4
arteriolosclerosis#N#1	4
arteriosclerosis_obliterans#N#1	2
artery#N#1	8
artfully#R#1	2
arthritis#N#1	4
article#N#1	16
article#N#2	4
artifact#N#1	2
artifice#N#1	2
artificial#J#1	6
artificial_lake#N#1	2
artificially#R#1	2
artillery#N#1	2
artist#N#1	40
artistic#J#1	12
artistic#J#2	2
artistically#R#1	2
artistry#N#1	2
arts#N#1	6
arty#J#1	2
as#R#1	2
as_a_group#R#1	2
as_a_matter_of_fact#R#1	8
as_a_whole#J#0	4
as_expected#R#0	2
as_far_as_possible#R#1	2
as_follows#R#1	14
as_good_as#J#0	4
as_it_is#R#1	2
as_it_were#R#1	6
as_many#J#0	4
as_much_as_possible#R#1	2
as_needed#R#1	2
as_such#R#1	20
as_usual#R#1	4
as_we_say#R#1	2
as_well#R#1	32
as_yet#R#1	12
ascend#V#1	4
ascendancy#N#1	2
ascending#J#1	2
ascertain#V#1	6
ascertainable#J#1	2
ascribe#V#0	2
ascribe#V#1	2
ash#N#1	4
ash#N#2	2
ashamed#J#1	6
ashen#J#1	2
ashore#R#1	2
asia#N#1	2
asia_minor#N#1	2
aside#R#1	2
aside#R#2	6
aside#R#3	4
ask#V#1	170
ask#V#2	92
ask#V#3	6
ask_out#V#1	2
asleep#J#1	12
aspect#N#1	22
aspect#N#2	16
aspect#N#3	2
asphalt#N#1	2
aspirant#N#1	2
aspiration#N#1	2
aspirin#N#1	2
ass#N#1	4
assail#V#1	2
assassin#N#1	4
assault#N#1	2
assay#V#1	2
assemblage#N#2	2
assemble#V#2	4
assembly#N#1	2
assembly#N#2	6
assembly_line#N#1	2
assert#V#1	18
assert#V#2	2
assert#V#3	2
assertion#N#1	2
assertion#N#2	2
assertiveness#N#1	2
assess#V#1	4
assessment#N#1	8
assessor#N#1	4
asset#N#0	4
assign#V#1	2
assign#V#3	8
assign#V#4	4
assignment#N#1	4
assimilate#V#2	2
assist#V#1	6
assist#V#2	4
assistance#N#1	40
assistant#J#1	8
assistant#N#1	8
associate#N#1	8
associate#V#1	34
associate_professor#N#1	2
associated#J#0	20
association#N#1	12
assume#V#1	64
assume#V#2	2
assume#V#3	6
assume#V#4	6
assume#V#5	4
assumed#J#0	2
assumption#N#1	18
assumption#N#2	14
assurance#N#1	4
assurance#N#3	2
assure#V#1	8
assure#V#3	8
assure#V#4	2
assured#J#2	2
assyrian#N#1	2
assyrian#N#2	2
asteroidal#J#1	2
astonished#J#1	2
astonishing#J#1	6
astounding#J#1	2
astral#J#1	2
astray#R#1	2
astringent#J#1	2
astronomical#J#2	2
astronomical_unit#N#1	2
asymmetric#J#1	4
asymmetrically#R#1	4
asymmetry#N#1	2
asymptotic#J#1	2
asymptotically#R#1	2
asynchrony#N#1	4
at-bat#N#1	2
at_a_loss#J#1	2
at_a_time#R#1	10
at_all#R#1	94
at_any_rate#R#1	6
at_arm's_length#R#1	2
at_best#R#1	4
at_birth#R#0	6
at_ease#J#0	2
at_first#R#0	26
at_first_sight#R#1	2
at_hand#J#1	8
at_hand#J#2	4
at_heart#R#1	4
at_home#J#0	4
at_home#N#1	2
at_home#R#1	2
at_issue#J#0	2
at_large#J#0	2
at_large#J#1	2
at_last#R#1	14
at_least#R#1	56
at_least#R#2	56
at_length#R#0	4
at_odds#J#1	2
at_once#R#1	18
at_once#R#2	6
at_one_time#R#1	2
at_present#R#1	10
at_random#R#1	2
at_rest#J#0	2
at_sea#J#0	2
at_the_least#R#1	2
at_the_most#R#1	2
at_the_same_time#J#0	16
at_the_same_time#R#1	30
at_the_same_time#R#2	4
at_the_start#R#0	4
at_times#R#1	10
at_work#J#1	4
atheistic#J#1	2
athens#N#1	2
atheromatous#J#1	2
athlete#N#1	12
athletic#J#1	2
athletic#J#2	2
athleticism#N#1	2
athletics#N#1	2
atlanta#N#1	14
atmosphere#N#1	10
atmosphere#N#2	10
atmosphere#N#3	12
atmosphere#N#4	4
atmosphere#N#5	8
atmospheric#J#1	2
atom#N#1	36
atomic#J#1	2
atomic_bomb#N#1	4
atomic_physics#N#1	2
atomlike#J#0	2
atonally#R#1	2
atrociously#R#1	2
atrophic#J#1	6
atrophied#J#1	2
atrophy#N#1	8
attach#V#1	14
attach#V#2	6
attach#V#3	2
attached#J#0	2
attached#J#1	2
attack#N#1	20
attack#N#2	6
attack#N#3	4
attack#N#6	2
attack#V#1	6
attack#V#2	4
attack#V#3	2
attain#V#1	10
attain#V#2	6
attainment#N#1	2
attainment#N#2	2
attempt#N#1	48
attempt#V#1	18
attempt#V#2	6
attend#V#1	26
attend#V#2	2
attend#V#4	2
attend#V#5	2
attendant#J#0	2
attendant#N#1	2
attention#N#1	36
attention#N#2	8
attention#N#4	4
attentive#J#1	2
attentively#R#1	2
attest#V#2	2
attic#J#1	2
attic#N#1	4
attica#N#1	2
attire#N#1	4
attired#J#1	2
attitude#N#1	58
attitude#N#2	4
attitude#N#3	2
attorney#N#1	6
attorney_general#N#1	2
attract#V#0	2
attract#V#1	10
attract#V#2	2
attraction#N#1	6
attraction#N#2	4
attraction#N#4	2
attractive#J#1	8
attractive#J#2	4
attribute#N#1	2
attribute#N#2	2
attribute#V#1	8
audacity#N#1	2
audible#J#1	4
audience#N#1	108
audience#N#2	8
auditorium#N#1	4
aug#N#1	8
augment#V#1	2
augment#V#2	2
augur#V#1	2
august#N#1	10
aunt#N#1	4
aurally#R#1	4
auspiciously#R#1	2
austere#J#1	2
austerity#N#1	2
austin#N#1	4
australia#N#1	4
authentic#J#1	6
authentic#J#2	6
