rule	48	0.000997651362418
toy	48	0.000997651362418
option	48	0.000997651362418
player	47	0.000976866959034
one	47	0.000976866959034
city	47	0.000976866959034
baby	47	0.000976866959034
soldier	47	0.000976866959034
family	47	0.000976866959034
game	47	0.000976866959034
train	47	0.000976866959034
protester	46	0.00095608255565
term	46	0.00095608255565
crash	46	0.00095608255565
wave	45	0.000935298152267
deal	45	0.000935298152267
kind	45	0.000935298152267
history	44	0.000914513748883
opposition	44	0.000914513748883
standing	43	0.000893729345499
dirt	43	0.000893729345499
top	43	0.000893729345499
news	43	0.000893729345499
list	43	0.000893729345499
source	42	0.000872944942115
vote	42	0.000872944942115
name	42	0.000872944942115
program	42	0.000872944942115
class	42	0.000872944942115
component	41	0.000852160538732
couple	41	0.000852160538732
bombing	41	0.000852160538732
food	41	0.000852160538732
star	41	0.000852160538732
type	41	0.000852160538732
light	41	0.000852160538732
situation	40	0.000831376135348
connection	40	0.000831376135348
race	40	0.000831376135348
jacket	40	0.000831376135348
theory	40	0.000831376135348
wall	40	0.000831376135348
student	40	0.000831376135348
choice	39	0.000810591731964
power	39	0.000810591731964
sense	39	0.000810591731964
plant	39	0.000810591731964
rate	39	0.000810591731964
post	39	0.000810591731964
drone	39	0.000810591731964
chemical	39	0.000810591731964
comment	39	0.000810591731964
object	38	0.000789807328581
right	38	0.000789807328581
sign	38	0.000789807328581
nation	38	0.000789807328581
information	38	0.000789807328581
use	38	0.000789807328581
hospital	38	0.000789807328581
clash	38	0.000789807328581
site	37	0.000769022925197
gunman	37	0.000769022925197
form	37	0.000769022925197
road	37	0.000769022925197
share	37	0.000769022925197
everyone	37	0.000769022925197
picture	37	0.000769022925197
football	37	0.000769022925197
team	36	0.000748238521813
night	36	0.000748238521813
hour	36	0.000748238521813
health	36	0.000748238521813
park	36	0.000748238521813
image	35	0.00072745411843
tennis	35	0.00072745411843
t	35	0.00072745411843
swimming	35	0.00072745411843
matter	35	0.00072745411843
soccer	35	0.00072745411843
plan	34	0.000706669715046
slide	34	0.000706669715046
everything	34	0.000706669715046
action	33	0.000685885311662
marriage	33	0.000685885311662
video	33	0.000685885311662
opinion	33	0.000685885311662
business	33	0.000685885311662
ride	33	0.000685885311662
track	33	0.000685885311662
prisoner	33	0.000685885311662
level	33	0.000685885311662
swing	33	0.000685885311662
result	32	0.000665100908278
boat	32	0.000665100908278
thousand	32	0.000665100908278
factor	32	0.000665100908278
set	32	0.000665100908278
care	32	0.000665100908278
effect	32	0.000665100908278
mind	32	0.000665100908278
table	32	0.000665100908278
violence	32	0.000665100908278
skateboard	32	0.000665100908278
thread	32	0.000665100908278
mass	31	0.000644316504895
company	31	0.000644316504895
research	31	0.000644316504895
face	31	0.000644316504895
study	31	0.000644316504895
event	31	0.000644316504895
army	31	0.000644316504895
airport	31	0.000644316504895
flight	31	0.000644316504895
debt	30	0.000623532101511
suit	30	0.000623532101511
trick	30	0.000623532101511
step	30	0.000623532101511
sentence	30	0.000623532101511
background	30	0.000623532101511
skateboarder	30	0.000623532101511
decision	30	0.000623532101511
shooting	30	0.000623532101511
weight	30	0.000623532101511
hill	30	0.000623532101511
tax	30	0.000623532101511
quake	30	0.000623532101511
rest	29	0.000602747698127
bird	29	0.000602747698127
process	29	0.000602747698127
fence	29	0.000602747698127
claim	29	0.000602747698127
chief	29	0.000602747698127
murder	29	0.000602747698127
model	29	0.000602747698127
fish	29	0.000602747698127
service	28	0.000581963294744
worker	28	0.000581963294744
hat	28	0.000581963294744
condition	28	0.000581963294744
ramp	28	0.000581963294744
media	28	0.000581963294744
benefit	28	0.000581963294744
goal	28	0.000581963294744
s	27	0.00056117889136
dress	27	0.00056117889136
victim	27	0.00056117889136
guy	27	0.00056117889136
ground	27	0.00056117889136
american	27	0.00056117889136
troops	27	0.00056117889136
search	27	0.00056117889136
lake	27	0.00056117889136
bus	27	0.00056117889136
collar	27	0.00056117889136
hole	26	0.000540394487976
son	26	0.000540394487976
space	26	0.000540394487976
solution	26	0.000540394487976
parent	26	0.000540394487976
response	26	0.000540394487976
sort	26	0.000540394487976
ocean	26	0.000540394487976
today	26	0.000540394487976
storm	26	0.000540394487976
argument	25	0.000519610084593
arrest	25	0.000519610084593
board	25	0.000519610084593
security	25	0.000519610084593
interest	25	0.000519610084593
visit	25	0.000519610084593
advice	25	0.000519610084593
expert	25	0.000519610084593
administration	25	0.000519610084593
practice	25	0.000519610084593
phone	25	0.000519610084593
charge	25	0.000519610084593
wood	25	0.000519610084593
paper	24	0.000498825681209
play	24	0.000498825681209
truth	24	0.000498825681209
need	24	0.000498825681209
circut	24	0.000498825681209
bag	24	0.000498825681209
eye	24	0.000498825681209
bill	24	0.000498825681209
lens	24	0.000498825681209
wife	24	0.000498825681209
shore	24	0.000498825681209
release	23	0.000478041277825
union	23	0.000478041277825
crowd	23	0.000478041277825
chair	23	0.000478041277825
bubble	23	0.000478041277825
method	23	0.000478041277825
self	23	0.000478041277825
river	23	0.000478041277825
land	23	0.000478041277825
market	23	0.000478041277825
economy	23	0.000478041277825
concern	23	0.000478041277825
horse	23	0.000478041277825
rope	23	0.000478041277825
missile	23	0.000478041277825
insurance	23	0.000478041277825
gas	23	0.000478041277825
exercise	23	0.000478041277825
prison	22	0.000457256874441
support	22	0.000457256874441
daughter	22	0.000457256874441
bank	22	0.000457256874441
trial	22	0.000457256874441
muscle	22	0.000457256874441
yuan	22	0.000457256874441
page	22	0.000457256874441
ear	22	0.000457256874441
bar	22	0.000457256874441
doctor	22	0.000457256874441
meaning	22	0.000457256874441
philosophy	22	0.000457256874441
yard	22	0.000457256874441
bicycle	22	0.000457256874441
tourist	22	0.000457256874441
baseball	22	0.000457256874441
memory	22	0.000457256874441
crime	22	0.000457256874441
attention	22	0.000457256874441
teacher	22	0.000457256874441
member	22	0.000457256874441
record	22	0.000457256874441
training	21	0.000436472471058
science	21	0.000436472471058
trade	21	0.000436472471058
link	21	0.000436472471058
threat	21	0.000436472471058
evidence	21	0.000436472471058
heart	21	0.000436472471058
amount	21	0.000436472471058
help	21	0.000436472471058
station	21	0.000436472471058
äô	21	0.000436472471058
addition	21	0.000436472471058
newt	21	0.000436472471058
ice	21	0.000436472471058
context	21	0.000436472471058
view	21	0.000436472471058
glass	20	0.000415688067674
fox	20	0.000415688067674
trampoline	20	0.000415688067674
age	20	0.000415688067674
animal	20	0.000415688067674
cap	20	0.000415688067674
card	20	0.000415688067674
size	20	0.000415688067674
universe	20	0.000415688067674
price	20	0.000415688067674
bench	20	0.000415688067674
tent	20	0.000415688067674
education	20	0.000415688067674
room	20	0.000415688067674
ship	20	0.000415688067674
sound	20	0.000415688067674
coat	20	0.000415688067674
position	20	0.000415688067674
detail	20	0.000415688067674
god	20	0.000415688067674
pole	20	0.000415688067674
percent	20	0.000415688067674
note	19	0.00039490366429
mall	19	0.00039490366429
sex	19	0.00039490366429
loan	19	0.00039490366429
leg	19	0.00039490366429
scene	19	0.00039490366429
accident	19	0.00039490366429
test	19	0.00039490366429
datum	19	0.00039490366429
trouble	19	0.00039490366429
topic	19	0.00039490366429
rebel	19	0.00039490366429
america	19	0.00039490366429
speed	19	0.00039490366429
lady	19	0.00039490366429
border	19	0.00039490366429
speaker	19	0.00039490366429
freedom	19	0.00039490366429
rights	19	0.00039490366429
website	19	0.00039490366429
item	19	0.00039490366429
jail	19	0.00039490366429
militant	19	0.00039490366429
purpose	19	0.00039490366429
account	19	0.00039490366429
thought	19	0.00039490366429
hair	19	0.00039490366429
population	19	0.00039490366429
sidewalk	19	0.00039490366429
activity	19	0.00039490366429
äôs	19	0.00039490366429
call	18	0.000374119260907
minute	18	0.000374119260907
newspaper	18	0.000374119260907
past	18	0.000374119260907
stuff	18	0.000374119260907
official	18	0.000374119260907
property	18	0.000374119260907
photo	18	0.000374119260907
fight	18	0.000374119260907
explosion	18	0.000374119260907
safety	18	0.000374119260907
while	18	0.000374119260907
jump	18	0.000374119260907
university	18	0.000374119260907
cause	18	0.000374119260907
father	18	0.000374119260907
speech	18	0.000374119260907
bottle	18	0.000374119260907
surfer	18	0.000374119260907
college	18	0.000374119260907
helmet	18	0.000374119260907
ticket	18	0.000374119260907
version	18	0.000374119260907
obstacle	18	0.000374119260907
rally	18	0.000374119260907
growth	18	0.000374119260907
camp	17	0.000353334857523
jury	17	0.000353334857523
future	17	0.000353334857523
technology	17	0.000353334857523
robot	17	0.000353334857523
society	17	0.000353334857523
chance	17	0.000353334857523
thanks	17	0.000353334857523
concept	17	0.000353334857523
thinking	17	0.000353334857523
base	17	0.000353334857523
look	17	0.000353334857523
quality	17	0.000353334857523
bed	17	0.000353334857523
democrat	17	0.000353334857523
pay	17	0.000353334857523
movement	17	0.000353334857523
none	17	0.000353334857523
statement	17	0.000353334857523
task	17	0.000353334857523
back	17	0.000353334857523
explanation	17	0.000353334857523
supporter	17	0.000353334857523
citizen	17	0.000353334857523
region	17	0.000353334857523
poll	17	0.000353334857523
lack	17	0.000353334857523
penalty	17	0.000353334857523
pm	17	0.000353334857523
capital	17	0.000353334857523
material	17	0.000353334857523
debate	17	0.000353334857523
floor	16	0.000332550454139
date	16	0.000332550454139
color	16	0.000332550454139
operation	16	0.000332550454139
jet	16	0.000332550454139
movie	16	0.000332550454139
religion	16	0.000332550454139
hope	16	0.000332550454139
middle	16	0.000332550454139
sister	16	0.000332550454139
mistake	16	0.000332550454139
bomber	16	0.000332550454139
foot	16	0.000332550454139
costume	16	0.000332550454139
affair	16	0.000332550454139
piece	16	0.000332550454139
attempt	16	0.000332550454139
meat	16	0.000332550454139
subject	16	0.000332550454139
diet	16	0.000332550454139
show	16	0.000332550454139
protein	16	0.000332550454139
sanction	16	0.000332550454139
aperture	16	0.000332550454139
playing	16	0.000332550454139
pct	16	0.000332550454139
majority	16	0.000332550454139
galaxy	16	0.000332550454139
center	16	0.000332550454139
voice	16	0.000332550454139
politics	16	0.000332550454139
spouse	16	0.000332550454139
flag	16	0.000332550454139
carrier	16	0.000332550454139
hurt	15	0.000311766050756
backpack	15	0.000311766050756
series	15	0.000311766050756
internet	15	0.000311766050756
lawn	15	0.000311766050756
summer	15	0.000311766050756
puppy	15	0.000311766050756
definition	15	0.000311766050756
garden	15	0.000311766050756
dock	15	0.000311766050756
strength	15	0.000311766050756
terror	15	0.000311766050756
quote	15	0.000311766050756
cell	15	0.000311766050756
skill	15	0.000311766050756
root	15	0.000311766050756
distance	15	0.000311766050756
sugar	15	0.000311766050756
ban	15	0.000311766050756
reference	15	0.000311766050756
basis	15	0.000311766050756
human	15	0.000311766050756
earthquake	15	0.000311766050756
box	15	0.000311766050756
energy	15	0.000311766050756
‚	15	0.000311766050756
report	15	0.000311766050756
mother	15	0.000311766050756
row	15	0.000311766050756
factory	15	0.000311766050756
moon	15	0.000311766050756
sun	15	0.000311766050756
analysis	15	0.000311766050756
apple	15	0.000311766050756
fear	15	0.000311766050756
ski	15	0.000311766050756
travel	14	0.000290981647372
wing	14	0.000290981647372
understanding	14	0.000290981647372
section	14	0.000290981647372
door	14	0.000290981647372
relationship	14	0.000290981647372
bush	14	0.000290981647372
length	14	0.000290981647372
hurdle	14	0.000290981647372
gravy	14	0.000290981647372
secretary	14	0.000290981647372
raid	14	0.000290981647372
appeal	14	0.000290981647372
brain	14	0.000290981647372
mosque	14	0.000290981647372
control	14	0.000290981647372
reader	14	0.000290981647372
seed	14	0.000290981647372
shit	14	0.000290981647372
pathway	14	0.000290981647372
flower	14	0.000290981647372
wage	14	0.000290981647372
progress	14	0.000290981647372
value	14	0.000290981647372
perspective	14	0.000290981647372
officer	14	0.000290981647372
focus	14	0.000290981647372
computer	14	0.000290981647372
ok	14	0.000290981647372
temperature	14	0.000290981647372
store	14	0.000290981647372
behavior	14	0.000290981647372
range	14	0.000290981647372
budget	13	0.000270197243988
nature	13	0.000270197243988
address	13	0.000270197243988
civilian	13	0.000270197243988
possibility	13	0.000270197243988
guess	13	0.000270197243988
typhoon	13	0.000270197243988
church	13	0.000270197243988
emergency	13	0.000270197243988
clinton	13	0.000270197243988
device	13	0.000270197243988
amendment	13	0.000270197243988
protection	13	0.000270197243988
plot	13	0.000270197243988
office	13	0.000270197243988
contact	13	0.000270197243988
gun	13	0.000270197243988
cost	13	0.000270197243988
tooth	13	0.000270197243988
return	13	0.000270197243988
phrase	13	0.000270197243988
hundred	13	0.000270197243988
conflict	13	0.000270197243988
software	13	0.000270197243988
tongue	13	0.000270197243988
strategy	13	0.000270197243988
campaign	13	0.000270197243988
adult	13	0.000270197243988
effort	13	0.000270197243988
noun	13	0.000270197243988
shot	13	0.000270197243988
shoe	13	0.000270197243988
pile	13	0.000270197243988
leash	13	0.000270197243988
trip	13	0.000270197243988
fun	13	0.000270197243988
century	13	0.000270197243988
planet	13	0.000270197243988
exchange	13	0.000270197243988
leviticus	13	0.000270197243988
criminal	13	0.000270197243988
hiker	13	0.000270197243988
approach	13	0.000270197243988
bath	13	0.000270197243988
crisis	13	0.000270197243988
ferry	13	0.000270197243988
recipe	13	0.000270197243988
mortgage	13	0.000270197243988
direction	13	0.000270197243988
blog	13	0.000270197243988
odds	13	0.000270197243988
demand	13	0.000270197243988
proof	13	0.000270197243988
rocket	13	0.000270197243988
machine	12	0.000249412840604
project	12	0.000249412840604
letter	12	0.000249412840604
disaster	12	0.000249412840604
score	12	0.000249412840604
winter	12	0.000249412840604
truck	12	0.000249412840604
million	12	0.000249412840604
resource	12	0.000249412840604
skier	12	0.000249412840604
luck	12	0.000249412840604
statue	12	0.000249412840604
sea	12	0.000249412840604
location	12	0.000249412840604
index	12	0.000249412840604
element	12	0.000249412840604
shorts	12	0.000249412840604
coffee	12	0.000249412840604
break	12	0.000249412840604
standard	12	0.000249412840604
cop	12	0.000249412840604
rain	12	0.000249412840604
reality	12	0.000249412840604
battle	12	0.000249412840604
club	12	0.000249412840604
puddle	12	0.000249412840604
title	12	0.000249412840604
snowboarder	12	0.000249412840604
iran	12	0.000249412840604
hell	12	0.000249412840604
guide	12	0.000249412840604
experiment	12	0.000249412840604
playground	12	0.000249412840604
instance	12	0.000249412840604
credit	12	0.000249412840604
opportunity	12	0.000249412840604
left	12	0.000249412840604
mile	12	0.000249412840604
suspect	12	0.000249412840604
suggestion	12	0.000249412840604
seat	12	0.000249412840604
lawyer	12	0.000249412840604
collision	12	0.000249412840604
politician	12	0.000249412840604
pet	12	0.000249412840604
access	12	0.000249412840604
forest	12	0.000249412840604
brand	12	0.000249412840604
tool	12	0.000249412840604
mum	12	0.000249412840604
fault	12	0.000249412840604
unemployment	12	0.000249412840604
papers	12	0.000249412840604
fan	12	0.000249412840604
style	12	0.000249412840604
corruption	12	0.000249412840604
income	12	0.000249412840604
degree	12	0.000249412840604
intention	12	0.000249412840604
diplomat	12	0.000249412840604
dozen	11	0.000228628437221
violin	11	0.000228628437221
actor	11	0.000228628437221
stress	11	0.000228628437221
gingrich	11	0.000228628437221
career	11	0.000228628437221
belief	11	0.000228628437221
agreement	11	0.000228628437221
coast	11	0.000228628437221
decade	11	0.000228628437221
web	11	0.000228628437221
stage	11	0.000228628437221
variety	11	0.000228628437221
exposure	11	0.000228628437221
award	11	0.000228628437221
zimmerman	11	0.000228628437221
stair	11	0.000228628437221
sport	11	0.000228628437221
iraq	11	0.000228628437221
contraception	11	0.000228628437221
league	11	0.000228628437221
run	11	0.000228628437221
structure	11	0.000228628437221
management	11	0.000228628437221
truce	11	0.000228628437221
journal	11	0.000228628437221
mine	11	0.000228628437221
diaper	11	0.000228628437221
skin	11	0.000228628437221
entitlement	11	0.000228628437221
conspiracy	11	0.000228628437221
beginning	11	0.000228628437221
relation	11	0.000228628437221
meeting	11	0.000228628437221
development	11	0.000228628437221
alternative	11	0.000228628437221
flow	11	0.000228628437221
desert	11	0.000228628437221
payment	11	0.000228628437221
bear	11	0.000228628437221
metal	11	0.000228628437221
brick	11	0.000228628437221
constitution	11	0.000228628437221
figure	11	0.000228628437221
origin	11	0.000228628437221
embassy	11	0.000228628437221
review	11	0.000228628437221
helicopter	11	0.000228628437221
cash	11	0.000228628437221
blow	11	0.000228628437221
ow	11	0.000228628437221
tea	11	0.000228628437221
parliament	11	0.000228628437221
rape	11	0.000228628437221
electricity	10	0.000207844033837
message	10	0.000207844033837
hero	10	0.000207844033837
logic	10	0.000207844033837
skiing	10	0.000207844033837
tv	10	0.000207844033837
ally	10	0.000207844033837
cover	10	0.000207844033837
golf	10	0.000207844033837
owner	10	0.000207844033837
wtf	10	0.000207844033837
count	10	0.000207844033837
bread	10	0.000207844033837
discussion	10	0.000207844033837
product	10	0.000207844033837
anger	10	0.000207844033837
egg	10	0.000207844033837
jeans	10	0.000207844033837
touch	10	0.000207844033837
mathematics	10	0.000207844033837
coverage	10	0.000207844033837
justice	10	0.000207844033837
territory	10	0.000207844033837
pack	10	0.000207844033837
user	10	0.000207844033837
employee	10	0.000207844033837
surface	10	0.000207844033837
burden	10	0.000207844033837
loss	10	0.000207844033837
north	10	0.000207844033837
clothes	10	0.000207844033837
grade	10	0.000207844033837
principle	10	0.000207844033837
bat	10	0.000207844033837
tank	10	0.000207844033837
character	10	0.000207844033837
map	10	0.000207844033837
morning	10	0.000207844033837
reading	10	0.000207844033837
file	10	0.000207844033837
town	10	0.000207844033837
blood	10	0.000207844033837
paw	10	0.000207844033837
batter	10	0.000207844033837
individual	10	0.000207844033837
aircraft	10	0.000207844033837
compost	10	0.000207844033837
match	10	0.000207844033837
recommendation	10	0.000207844033837
pepper	10	0.000207844033837
firefighter	10	0.000207844033837
risk	10	0.000207844033837
description	10	0.000207844033837
gop	10	0.000207844033837
fiction	10	0.000207844033837
tie	10	0.000207844033837
environment	10	0.000207844033837
outside	10	0.000207844033837
author	10	0.000207844033837
bowl	10	0.000207844033837
cabinet	10	0.000207844033837
village	10	0.000207844033837
vice	10	0.000207844033837
stream	10	0.000207844033837
toddler	10	0.000207844033837
pants	10	0.000207844033837
ability	10	0.000207844033837
press	10	0.000207844033837
leaf	10	0.000207844033837
memorial	9	0.000187059630453
offer	9	0.000187059630453
role	9	0.000187059630453
chain	9	0.000187059630453
abortion	9	0.000187059630453
quarter	9	0.000187059630453
drive	9	0.000187059630453
hockey	9	0.000187059630453
teens	9	0.000187059630453
industry	9	0.000187059630453
act	9	0.000187059630453
a.	9	0.000187059630453
england	9	0.000187059630453
ceasefire	9	0.000187059630453
impact	9	0.000187059630453
pound	9	0.000187059630453
d	9	0.000187059630453
spending	9	0.000187059630453
consideration	9	0.000187059630453
chest	9	0.000187059630453
construction	9	0.000187059630453
blanket	9	0.000187059630453
recovery	9	0.000187059630453
scenario	9	0.000187059630453
text	9	0.000187059630453
uniform	9	0.000187059630453
sunset	9	0.000187059630453
landslide	9	0.000187059630453
neocon/teabagger	9	0.000187059630453
carpet	9	0.000187059630453
fountain	9	0.000187059630453
silence	9	0.000187059630453
depth	9	0.000187059630453
culture	9	0.000187059630453
tale	9	0.000187059630453
tire	9	0.000187059630453
limit	9	0.000187059630453
net	9	0.000187059630453
rhetoric	9	0.000187059630453
probe	9	0.000187059630453
cousin	9	0.000187059630453
im	9	0.000187059630453
waterfall	9	0.000187059630453
candidate	9	0.000187059630453
shoulder	9	0.000187059630453
sale	9	0.000187059630453
technique	9	0.000187059630453
string	9	0.000187059630453
round	9	0.000187059630453
policy	9	0.000187059630453
cheese	9	0.000187059630453
foreigner	9	0.000187059630453
pain	9	0.000187059630453
sunglass	9	0.000187059630453
pair	9	0.000187059630453
island	9	0.000187059630453
film	9	0.000187059630453
defence	9	0.000187059630453
splash	9	0.000187059630453
harm	9	0.000187059630453
sector	9	0.000187059630453
moment	9	0.000187059630453
cut	9	0.000187059630453
glove	9	0.000187059630453
scale	9	0.000187059630453
pronunciation	9	0.000187059630453
knowledge	9	0.000187059630453
bean	9	0.000187059630453
congress	9	0.000187059630453
wish	9	0.000187059630453
sleep	9	0.000187059630453
perception	9	0.000187059630453
radio	9	0.000187059630453
beer	9	0.000187059630453
wound	9	0.000187059630453
teenager	9	0.000187059630453
heat	9	0.000187059630453
coach	9	0.000187059630453
brother	9	0.000187059630453
riot	9	0.000187059630453
birthday	9	0.000187059630453
policeman	9	0.000187059630453
hotel	9	0.000187059630453
king	9	0.000187059630453
art	9	0.000187059630453
pc	9	0.000187059630453
edge	9	0.000187059630453
volt	9	0.000187059630453
republican	9	0.000187059630453
g	9	0.000187059630453
warming	9	0.000187059630453
railing	8	0.00016627522707
china	8	0.00016627522707
basketball	8	0.00016627522707
landmark	8	0.00016627522707
elephant	8	0.00016627522707
feature	8	0.00016627522707
monopoly	8	0.00016627522707
weed	8	0.00016627522707
fruit	8	0.00016627522707
community	8	0.00016627522707
firm	8	0.00016627522707
poster	8	0.00016627522707
uk	8	0.00016627522707
doubt	8	0.00016627522707
move	8	0.00016627522707
asylum	8	0.00016627522707
wire	8	0.00016627522707
email	8	0.00016627522707
terrorism	8	0.00016627522707
voter	8	0.00016627522707
envoy	8	0.00016627522707
palestinian	8	0.00016627522707
voting	8	0.00016627522707
trunk	8	0.00016627522707
zone	8	0.00016627522707
revolution	8	0.00016627522707
freezer	8	0.00016627522707
window	8	0.00016627522707
half	8	0.00016627522707
failure	8	0.00016627522707
husband	8	0.00016627522707
invasion	8	0.00016627522707
info	8	0.00016627522707
application	8	0.00016627522707
mode	8	0.00016627522707
route	8	0.00016627522707
estimation	8	0.00016627522707
balloon	8	0.00016627522707
cricket	8	0.00016627522707
bikini	8	0.00016627522707
stop	8	0.00016627522707
govt	8	0.00016627522707
manager	8	0.00016627522707
milk	8	0.00016627522707
adviser	8	0.00016627522707
stem	8	0.00016627522707
block	8	0.00016627522707
living	8	0.00016627522707
rating	8	0.00016627522707
fall	8	0.00016627522707
responsibility	8	0.00016627522707
existence	8	0.00016627522707
shape	8	0.00016627522707
mirror	8	0.00016627522707
democracy	8	0.00016627522707
bunch	8	0.00016627522707
dad	8	0.00016627522707
nobody	8	0.00016627522707
disease	8	0.00016627522707
photography	8	0.00016627522707
productivity	8	0.00016627522707
casualty	8	0.00016627522707
host	8	0.00016627522707
liberty	8	0.00016627522707
calorie	8	0.00016627522707
percentage	8	0.00016627522707
rat	8	0.00016627522707
earth	8	0.00016627522707
mud	8	0.00016627522707
conference	8	0.00016627522707
satellite	8	0.00016627522707
judge	8	0.00016627522707
gift	8	0.00016627522707
chapter	8	0.00016627522707
phoneme	8	0.00016627522707
setting	8	0.00016627522707
reply	8	0.00016627522707
season	8	0.00016627522707
marathon	8	0.00016627522707
surf	8	0.00016627522707
guitar	8	0.00016627522707
pot	8	0.00016627522707
period	8	0.00016627522707
director	8	0.00016627522707
dish	8	0.00016627522707
design	8	0.00016627522707
christian	8	0.00016627522707
consequence	8	0.00016627522707
sailor	8	0.00016627522707
sky	8	0.00016627522707
folk	8	0.00016627522707
tension	8	0.00016627522707
flour	8	0.00016627522707
agency	8	0.00016627522707
grounds	8	0.00016627522707
restaurant	8	0.00016627522707
nuke	8	0.00016627522707
cliff	8	0.00016627522707
k	7	0.000145490823686
damage	7	0.000145490823686
wine	7	0.000145490823686
foundation	7	0.000145490823686
master	7	0.000145490823686
flood	7	0.000145490823686
becuase	7	0.000145490823686
skate	7	0.000145490823686
vet	7	0.000145490823686
funeral	7	0.000145490823686
spot	7	0.000145490823686
investigation	7	0.000145490823686
emotion	7	0.000145490823686
greyhound	7	0.000145490823686
stone	7	0.000145490823686
cable	7	0.000145490823686
gallon	7	0.000145490823686
measurement	7	0.000145490823686
enemy	7	0.000145490823686
crossword	7	0.000145490823686
consulate	7	0.000145490823686
lunkhead	7	0.000145490823686
headline	7	0.000145490823686
tomato	7	0.000145490823686
motorcycle	7	0.000145490823686
witness	7	0.000145490823686
warfare	7	0.000145490823686
means	7	0.000145490823686
waste	7	0.000145490823686
phd	7	0.000145490823686
pressure	7	0.000145490823686
housing	7	0.000145490823686
nursery	7	0.000145490823686
presentation	7	0.000145490823686
resignation	7	0.000145490823686
sled	7	0.000145490823686
network	7	0.000145490823686
contents	7	0.000145490823686
climate	7	0.000145490823686
cow	7	0.000145490823686
dance	7	0.000145490823686
bowler	7	0.000145490823686
yeah	7	0.000145490823686
invitation	7	0.000145490823686
islam	7	0.000145490823686
deficit	7	0.000145490823686
ideology	7	0.000145490823686
log	7	0.000145490823686
injury	7	0.000145490823686
coalition	7	0.000145490823686
species	7	0.000145490823686
airstrike	7	0.000145490823686
phenomenon	7	0.000145490823686
